"ImageID","idiom","rating","final_nouns","count_all_nouns","nouns_present_GPT","count_nouns_present_GPT","nouns_present_dreamlike","count_nouns_present_dreamlike","idiom_nouns","idiom_in_gpt","idiom_in_dreamlike","model","model_ratio","figure of speech","category","meaning","physical_attribution_meaning","prompt","model_text","text"
"dreamlike_P19_19_45.jpg","red herring","0.5","red, herring, people","3.0","red, herring, people","3.0","red, herring","2.0","red, herring","total","total","dreamlike","0.6666666666666666",,"animal","an unimportant fact, idea, event, etc. that takes people’s attention away from the important ones","no","P3","no_model","0.0"
"GPT_P23_23-15.jpg","at bay","0.7000000000000001","prey, bay, hunter, predator","4.0","prey, predator","2.0","prey, bay, predator","3.0","bay","none","total","DallE3","0.5",,"nature","to keep something dangerous at a safe distance","maybe","P7","Llama3 + GPT","0.0"
"dreamlike_P20_20_47.jpg","dark horse","0.3","dark, horse, person, novel, female","5.0","person, female, novel, dark, horse","5.0","dark, person, female","3.0","dark, horse","total","partial","dreamlike","0.6","metaphor","animal","a person who keeps their interests and ideas secret, especially someone who has a surprising ability or skill","yes","P4","no_model","2.0"
"dreamlike_P19_19_44.jpg","white elephant","3.9","white, elephant, expensive, item","4.0","white, elephant, expensive, item","4.0","white, elephant","2.0","white, elephant","total","total","dreamlike","0.5","metaphor","animal","an expensive item with no use or purpose","yes","P3","no_model","0.0"
"dreamlike_P12_12_42.jpg","black book","1.5","black, book","2.0","black, book","2.0","black, book","2.0","black, book","total","total","dreamlike","1.0","metonymy","object","a book containing the names of people to be punished, blacklisted, etc","yes","P2","no_model","2.0"
"dreamlike_P01_01_41-02.jpg","turn the tables","0.4","tables","1.0","tables","1.0",,"1.0","tables","total",,"dreamlike","1.0","metaphor","object","​to change a situation so that you are now in a stronger position than the person who used to be in a stronger position than you","yes","P1","no_model","4.0"
"GPT_P22_22-13.jpg","black hole","9.7","space, light, matter, swirl, darkness, center","6.0","space, light, matter, swirl, darkness, center","6.0","space, light, matter, swirl, darkness, center","6.0","black, hole","none","none","DallE3","1.0","metaphor","nature","a place in which things are lost never to be seen again","maybe","P6","Llama3 + GPT","0.0"
"dreamlike_P22_22_50.jpg","lame duck","1.1","politician, retirement, office, desk, wear, suit","6.0","politician, retirement, office, desk, wear, suit","6.0","politician, retirement, wear, suit","4.0","duck","none","none","dreamlike","0.6666666666666666","metaphor","animal","a person or thing that is disabled, helpless, ineffective, or inefficient","yes","P6","Llama3","0.0"
"GPT_P22_22-24.jpg","blue-collar","5.5","person, toolbox, side, worn, denim, jean, plaid, shirt, boot, rusty, truck, equipment, machinery, worker, blue, collar","16.0","toolbox, side, worn, denim, jean, plaid, shirt, boot, rusty, truck, equipment, machinery, worker, blue, collar","15.0","person, side, worn, denim, jean, plaid, shirt, boot, rusty, truck, equipment, machinery, worker, blue, collar","15.0","blue, collar","total","total","DallE3","0.9375","metonymy","object","blue-collar workers do physical work, rather than working in offices","yes","P6","Llama3 + GPT","0.0"
"dreamlike_P23_23_52.jpg","earworm","0.3","head, tune, ear, worm","4.0","head, tune, worm","3.0","head, tune, ear","3.0","ear, worm","partial","partial","dreamlike","0.75","metaphor","animal","a situation when a song that comes to your mind again and again","yes","P7","Llama3","2.0"
"dreamlike_P21_21_48.jpg","nest egg","3.9","money, stock market, retirement, job, nest, egg, year","7.0","nest, egg, money","3.0","nest, egg","2.0","nest, egg","total","total","dreamlike","0.2857142857142857","metaphor","animal","an amount of money that has been saved, especially for future use","yes","P5","no_model","0.0"
"dreamlike_P12_12_43.jpg","black sheep","7.9","black, sheep","2.0","black, sheep","2.0","black, sheep","2.0","black, sheep","total","total","dreamlike","1.0","metaphor","animal","a person who is different from the rest of their family or another group, and who is considered bad or embarrassing","yes","P2","no_model","0.0"
"dreamlike_P21_21_49.jpg","a piece of cake","0.5","job interview, cooking, piece, cake, candidate, part, spaghetti, female","8.0","piece, cake","2.0","cake, female","2.0","piece, cake","total","partial","dreamlike","0.25","metaphor","food","very easy task","no","P5","no_model","0.0"
"GPT_P01_01-02-02.jpg","on / to hand","0.4","hand","1.0","hand","1.0",,"1.0","hand","total",,"DallE3","1.0","metonymy","body","present, nearby, close, or easily accessible","no","P1","GPT","3.0"
"GPT_P12_12-04.jpg","in hand","0.8","hand","1.0","hand","1.0","hand","1.0","hand","total","total","DallE3","1.0","metonymy","body","if you have a particular situation in hand, you are in control of it","no","P2","GPT","0.0"
"GPT_P21_21-10.jpg","down the road","5.4","road, end, point, year","4.0","road, end, point","3.0","road, end","2.0","road","total","total","DallE3","0.75","metaphor","nature","at a future point or end","no","P5","GPT","2.0"
"GPT_P22_22-25.jpg","bread and butter","9.6","daily, live, loaf, bread, jar, creamy, butter","7.0","loaf, bread, jar, creamy, butter","5.0","live, loaf, bread, jar, creamy, butter","6.0","bread, butter","total","total","DallE3","0.7142857142857143","metonymy","food","a job or activity that provides you with the money you need to live","maybe","P6","Llama3 + GPT","0.0"
"GPT_P12_12-03.jpg","on board","4.9","board","1.0","board","1.0","board","1.0","board","total","total","DallE3","1.0","metaphor","object","as part of a group or team, especially for a special purpose","yes","P2","GPT","0.0"
"dreamlike_P22_22_51.jpg","hot potato","7.800000000000001","person, steam, hot, bake, potato","5.0","person, steam, hot, bake, potato","5.0","person, hot, bake, potato","4.0","hot, potato","total","total","dreamlike","0.8","metaphor","food","refers to a controversial or sensitive topic that people avoid discussing","no","P6","Llama3","0.0"
"GPT_P21_21-11.jpg","hand in hand","0.0","hand, movie, popcorn, thing, sleep","5.0","movie, popcorn","2.0","hand, popcorn","2.0","hand, hand","none","total","DallE3","0.4","metaphor","body","in a figurative sense, it is used to indicate that two things accompany, complement, or are concurrent with one another.","no","P5","GPT","2.0"
"GPT_P21_21-23.jpg","across the board","1.6","board, industry, investment, company, vacancy","5.0","board, industry, company","3.0","board","1.0","board","total","total","DallE3","0.6","metaphor","object","affecting everyone or everything within an organization, system, or society","maybe","P5","GPT","3.0"
"GPT_P20_20-21.jpg","upper hand","0.0","upper, hand, prime minister, parliament, case","5.0","upper, hand, prime minister,","4.0","prime minister, parliament, case","3.0","upper, hand ","total","none","DallE3","0.8","metonymy","body","to get an advantage over somebody so that you are in control of a particular situation","yes","P4","GPT","0.0"
"GPT_P22_22-12.jpg","cup of tea","8.4","warm, steam, cup, tea, lip, element, book, soft, blanket","9.0","warm, steam, cup, book, soft, blanket","6.0","cup, tea, lip, element, soft, blanket","6.0","cup, tea","partial","total","DallE3","0.6666666666666666","metaphor","object","if it is “your cup of tea” it is something that you prefer","no","P6","Llama3 + GPT","0.0"
"GPT_P20_20-07.jpg","at stake","0.8","stake, company, job","3.0","stake","1.0","job, company","2.0","stake","total","none","DallE3","0.3333333333333333","metaphor","object","If something that is valuable is at stake, it is in a situation where it might be lost","no","P4","GPT","0.0"
"dreamlike_P23_23_54.jpg","cold turkey","0.3","person, trash, symptom, substance, dark, circle, under, eye","8.0","person, trash, eye","3.0","person, trash, symptom, substance, dark, eye","6.0","cold, turkey","none","none","dreamlike","0.75","metaphor","food","an unpleasant physical condition suffered by people who stop taking a drug that they are addicted to","yes","P7","Llama3","0.0"
"GPT_P22_22-19.jpg","red tape","8.9","hurdle, crimson, ribbon, slow motion","4.0","crimson, ribbon","2.0","crimson, ribbon","2.0","red, tape","none","none","DallE3","0.5","metonymy","object","over excessive or time-consuming rules and bureaucracy that hinder progress","no","P6","Llama3 + GPT","0.0"
"GPT_P19_19-05.jpg","at sea","10.0","sea","1.0","sea","1.0","sea","1.0","sea","total","total","DallE3","1.0","metaphor","nature","It means to be confused or not understand something at all","yes","P3","GPT","0.0"
"dreamlike_P01_01_40-02.jpg","back against the wall","0.0","back, wall","2.0","back, wall","2.0","back, wall","2.0","back, wall","total","total","dreamlike","1.0","metaphor","object","to be in a tough situation with limited options","yes","P1","no_model","2.0"
"GPT_P01_01-01-02.jpg","on the other hand","0.7000000000000001","hand","1.0","hand","1.0",,"1.0","hand","total",,"DallE3","1.0","metonymy","body","from a different point of view","no","P1","GPT","0.0"
"GPT_P19_19-06.jpg","in the can","0.4","can, film, material, record","4.0","can, film, material, record","4.0","can","1.0","can","total","total","DallE3","1.0","metonymy","object","(especially of filmed or recorded material) to be completed and ready for use","no","P3","GPT","4.0"
"GPT_P23_23-27.jpg","in hot water","4.800000000000001","person, hot, water","3.0","person, hot, water","3.0","person","1.0","hot, water","total","none","DallE3","1.0","metaphor","nature","if someone is in hot water, they are in trouble because they have done something wrong","yes","P7","Llama3 + GPT","0.0"
"dreamlike_P20_20_46.jpg","Easter egg","5.9","egg, software, menu, video, game, media, long, time, website","9.0","egg, video, game, media","4.0","video, game","2.0","egg","total","none","dreamlike","0.2222222222222222","metaphor","food","a feature that is hidden in video games, websites, software or social media and only unveiled after playing or viewing for a long time","maybe","P4","no_model","0.0"
"GPT_P23_23-14.jpg","old school","8.5","scene, item","2.0","scene, item","2.0","scene, item","2.0","school","none","none","DallE3","1.0","metaphor","object","old fashioned ideas or approach compared to current trends","no","P7","Llama3 + GPT","0.0"
"dreamlike_P22_22_52.jpg","earworm","3.6","head, air, tune, musical, loop, swirl, shape, bright, color","9.0","head, air, tune, musical, loop, swirl, shape, bright, color","9.0","musical, loop, swirl, shape, bright, color","6.0","ear, worm","none","none","dreamlike","0.6666666666666666","metaphor","animal","a situation when a song that comes to your mind again and again","yes","P6","Llama3","2.0"
"GPT_P23_23-16.jpg","on the ball","3.8","ball, business, person, sport","4.0","ball, business, person, sport","4.0","ball, person, sport","3.0","ball","total","total","DallE3","1.0","metaphor","object","to be aware of and understand what is happening and be able to react quickly","yes","P7","Llama3 + GPT","1.0"
"GPT_P21_21-13.jpg","black hole","5.9","black, hole, place, handbag, company, key","6.0","black, hole, place, handbag, key","5.0","black, hole","2.0","black, hole","total","total","DallE3","0.8333333333333334","metaphor","nature","a place in which things are lost never to be seen again","maybe","P5","GPT","0.0"
"GPT_P20_20-11.jpg","hand in hand","2.7","hand, movie, popcorn, thing","4.0","hand","1.0","hand, popcorn","2.0","hand, hand","total","total","DallE3","0.25","metaphor","body","in a figurative sense, it is used to indicate that two things accompany, complement, or are concurrent with one another.","no","P4","GPT","0.0"
"GPT_P23_23-21.jpg","upper hand","1.3","upper, hand, person, edge","4.0","upper, hand, person, edge","4.0","person, edge","2.0","upper, hand ","total","none","DallE3","1.0","metonymy","body","to get an advantage over somebody so that you are in control of a particular situation","yes","P7","Llama3 + GPT","0.0"
"GPT_P23_23-25.jpg","bread and butter","0.8","bread, butter, job, person, work, plate, symbol","7.0","bread, butter, job, person, work, plate","6.0","bread, plate","2.0","bread, butter","total","partial","DallE3","0.8571428571428571","metonymy","food","a job or activity that provides you with the money you need to live","maybe","P7","Llama3 + GPT","2.0"
"dreamlike_P23_23_2.jpg","on / to hand","0.5","hand","1.0","hand ","1.0","hand","1.0","hand","total","total","dreamlike","1.0","metonymy","body","present, nearby, close, or easily accessible","no","P7","Llama3","0.0"
"GPT_P22_22-20.jpg","red flag","3.5","signal, darken, sport, field, red, fabric, sky, blue, gray","9.0","signal, darken, sport, field, red, fabric, sky, blue, gray","9.0","signal, darken, red, gray","4.0","red, flag","partial","partial","DallE3","1.0","metaphor","object","a sign that something is not right or something bad may happen","no","P6","Llama3 + GPT","0.0"
